Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Organism Part]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Assay Name	Comment [Fluorescent Labels]	Comment [Fluorescent Label Reference DOIs]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
6565C3193C	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_cisgolgi	"cldnB:lyn-EGFP; RNA:mKate2-GM130(rat)"	"10.1016/j.devcel.2006.02.019; 10.1242/jcs.026852"	membranes_cisgolgi	6565C3193C_8bit_lynEGFP_seg.tif	./6565C3193C/6565C3193C_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
8494E67C25	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_cisgolgi	"cldnB:lyn-EGFP; RNA:mKate2-GM130(rat)"	"10.1016/j.devcel.2006.02.019; 10.1242/jcs.026853"	membranes_cisgolgi	8494E67C25_8bit_lynEGFP_seg.tif	./8494E67C25/8494E67C25_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
BACFB0475A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_cisgolgi	"cldnB:lyn-EGFP; RNA:mKate2-GM130(rat)"	"10.1016/j.devcel.2006.02.019; 10.1242/jcs.026854"	membranes_cisgolgi	BACFB0475A_8bit_lynEGFP_seg.tif	./BACFB0475A/BACFB0475A_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
D6B1A93BDE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_cisgolgi	"cldnB:lyn-EGFP; RNA:mKate2-GM130(rat)"	"10.1016/j.devcel.2006.02.019; 10.1242/jcs.026855"	membranes_cisgolgi	D6B1A93BDE_8bit_lynEGFP_seg.tif	./D6B1A93BDE/D6B1A93BDE_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
DBD0449625	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_cisgolgi	"cldnB:lyn-EGFP; RNA:mKate2-GM130(rat)"	"10.1016/j.devcel.2006.02.019; 10.1242/jcs.026856"	membranes_cisgolgi	DBD0449625_8bit_lynEGFP_seg.tif	./DBD0449625/DBD0449625_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E63DB08265	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_cisgolgi	"cldnB:lyn-EGFP; RNA:mKate2-GM130(rat)"	"10.1016/j.devcel.2006.02.019; 10.1242/jcs.026857"	membranes_cisgolgi	E63DB08265_8bit_lynEGFP_seg.tif	./E63DB08265/E63DB08265_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E99A87B085	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_cisgolgi	"cldnB:lyn-EGFP; RNA:mKate2-GM130(rat)"	"10.1016/j.devcel.2006.02.019; 10.1242/jcs.026858"	membranes_cisgolgi	E99A87B085_8bit_lynEGFP_seg.tif	./E99A87B085/E99A87B085_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
EE11691237	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_cisgolgi	"cldnB:lyn-EGFP; RNA:mKate2-GM130(rat)"	"10.1016/j.devcel.2006.02.019; 10.1242/jcs.026859"	membranes_cisgolgi	EE11691237_8bit_lynEGFP_seg.tif	./EE11691237/EE11691237_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
02ED8CA0B9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"02ED8CA0B9_8bit_lynEGFP.tif; 02ED8CA0B9_8bit_mKate2rab5.tif"	"./02ED8CA0B9/02ED8CA0B9_8bit_lynEGFP.tif; ./02ED8CA0B9/02ED8CA0B9_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
26A9D7093E	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"26A9D7093E_8bit_lynEGFP.tif; 26A9D7093E_8bit_mKate2rab5.tif"	"./26A9D7093E/26A9D7093E_8bit_lynEGFP.tif; ./26A9D7093E/26A9D7093E_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
3E0EE13177	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"3E0EE13177_8bit_lynEGFP.tif; 3E0EE13177_8bit_mKate2rab5.tif"	"./3E0EE13177/3E0EE13177_8bit_lynEGFP.tif; ./3E0EE13177/3E0EE13177_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
47B31836B0	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"47B31836B0_8bit_lynEGFP.tif; 47B31836B0_8bit_mKate2rab5.tif"	"./47B31836B0/47B31836B0_8bit_lynEGFP.tif; ./47B31836B0/47B31836B0_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
61E7CD2F27	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"61E7CD2F27_8bit_lynEGFP.tif; 61E7CD2F27_8bit_mKate2rab5.tif"	"./61E7CD2F27/61E7CD2F27_8bit_lynEGFP.tif; ./61E7CD2F27/61E7CD2F27_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
81E0137C14	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"81E0137C14_8bit_lynEGFP.tif; 81E0137C14_8bit_mKate2rab5.tif"	"./81E0137C14/81E0137C14_8bit_lynEGFP.tif; ./81E0137C14/81E0137C14_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
828AAFF38C	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"828AAFF38C_8bit_lynEGFP.tif; 828AAFF38C_8bit_mKate2rab5.tif"	"./828AAFF38C/828AAFF38C_8bit_lynEGFP.tif; ./828AAFF38C/828AAFF38C_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
86AEB2E414	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"86AEB2E414_8bit_lynEGFP.tif; 86AEB2E414_8bit_mKate2rab5.tif"	"./86AEB2E414/86AEB2E414_8bit_lynEGFP.tif; ./86AEB2E414/86AEB2E414_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
889D6DDB1F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"889D6DDB1F_8bit_lynEGFP.tif; 889D6DDB1F_8bit_mKate2rab5.tif"	"./889D6DDB1F/889D6DDB1F_8bit_lynEGFP.tif; ./889D6DDB1F/889D6DDB1F_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
D050E92E38	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"D050E92E38_8bit_lynEGFP.tif; D050E92E38_8bit_mKate2rab5.tif"	"./D050E92E38/D050E92E38_8bit_lynEGFP.tif; ./D050E92E38/D050E92E38_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
D4846901BC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"D4846901BC_8bit_lynEGFP.tif; D4846901BC_8bit_mKate2rab5.tif"	"./D4846901BC/D4846901BC_8bit_lynEGFP.tif; ./D4846901BC/D4846901BC_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
D4974C20CF	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"D4974C20CF_8bit_lynEGFP.tif; D4974C20CF_8bit_mKate2rab5.tif"	"./D4974C20CF/D4974C20CF_8bit_lynEGFP.tif; ./D4974C20CF/D4974C20CF_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
E75A7F5AE7	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"E75A7F5AE7_8bit_lynEGFP.tif; E75A7F5AE7_8bit_mKate2rab5.tif"	"./E75A7F5AE7/E75A7F5AE7_8bit_lynEGFP.tif; ./E75A7F5AE7/E75A7F5AE7_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
E794F7AE68	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	"E794F7AE68_8bit_lynEGFP.tif; E794F7AE68_8bit_mKate2rab5.tif"	"./E794F7AE68/E794F7AE68_8bit_lynEGFP.tif; ./E794F7AE68/E794F7AE68_8bit_mKate2rab5.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab5,early endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
02ED8CA0B9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	02ED8CA0B9_8bit_lynEGFP_seg.tif	./02ED8CA0B9/02ED8CA0B9_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
26A9D7093E	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	26A9D7093E_8bit_lynEGFP_seg.tif	./26A9D7093E/26A9D7093E_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
3E0EE13177	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	3E0EE13177_8bit_lynEGFP_seg.tif	./3E0EE13177/3E0EE13177_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
47B31836B0	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	47B31836B0_8bit_lynEGFP_seg.tif	./47B31836B0/47B31836B0_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
61E7CD2F27	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	61E7CD2F27_8bit_lynEGFP_seg.tif	./61E7CD2F27/61E7CD2F27_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
81E0137C14	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	81E0137C14_8bit_lynEGFP_seg.tif	./81E0137C14/81E0137C14_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
828AAFF38C	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	828AAFF38C_8bit_lynEGFP_seg.tif	./828AAFF38C/828AAFF38C_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
86AEB2E414	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	86AEB2E414_8bit_lynEGFP_seg.tif	./86AEB2E414/86AEB2E414_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
889D6DDB1F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	889D6DDB1F_8bit_lynEGFP_seg.tif	./889D6DDB1F/889D6DDB1F_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
D050E92E38	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	D050E92E38_8bit_lynEGFP_seg.tif	./D050E92E38/D050E92E38_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
D4846901BC	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	D4846901BC_8bit_lynEGFP_seg.tif	./D4846901BC/D4846901BC_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
D4974C20CF	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	D4974C20CF_8bit_lynEGFP_seg.tif	./D4974C20CF/D4974C20CF_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E75A7F5AE7	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	E75A7F5AE7_8bit_lynEGFP_seg.tif	./E75A7F5AE7/E75A7F5AE7_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
E794F7AE68	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_earlyendo	"cldnB:lyn-EGFP; RNA:mKate2-Rab5a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_earlyendo	E794F7AE68_8bit_lynEGFP_seg.tif	./E794F7AE68/E794F7AE68_8bit_lynEGFP_seg.tif	derived	seg,single-cell segmentation	data analysis protocol	idr0079-experimentA-processed.txt
0C7E6EE381	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"0C7E6EE381_8bit_lynEGFP.tif; 0C7E6EE381_8bit_mKate2rab11.tif"	"./0C7E6EE381/0C7E6EE381_8bit_lynEGFP.tif; ./0C7E6EE381/0C7E6EE381_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
0F6C27F441	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"0F6C27F441_8bit_lynEGFP.tif; 0F6C27F441_8bit_mKate2rab11.tif"	"./0F6C27F441/0F6C27F441_8bit_lynEGFP.tif; ./0F6C27F441/0F6C27F441_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
11E67B39A7	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"11E67B39A7_8bit_lynEGFP.tif; 11E67B39A7_8bit_mKate2rab11.tif"	"./11E67B39A7/11E67B39A7_8bit_lynEGFP.tif; ./11E67B39A7/11E67B39A7_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
16A18E70D0	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"16A18E70D0_8bit_lynEGFP.tif; 16A18E70D0_8bit_mKate2rab11.tif"	"./16A18E70D0/16A18E70D0_8bit_lynEGFP.tif; ./16A18E70D0/16A18E70D0_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
2B1E6C12B3	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"2B1E6C12B3_8bit_lynEGFP.tif; 2B1E6C12B3_8bit_mKate2rab11.tif"	"./2B1E6C12B3/2B1E6C12B3_8bit_lynEGFP.tif; ./2B1E6C12B3/2B1E6C12B3_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
4882D586F3	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"4882D586F3_8bit_lynEGFP.tif; 4882D586F3_8bit_mKate2rab11.tif"	"./4882D586F3/4882D586F3_8bit_lynEGFP.tif; ./4882D586F3/4882D586F3_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
52A4FD415A	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"52A4FD415A_8bit_lynEGFP.tif; 52A4FD415A_8bit_mKate2rab11.tif"	"./52A4FD415A/52A4FD415A_8bit_lynEGFP.tif; ./52A4FD415A/52A4FD415A_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
7E8CA9482F	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"7E8CA9482F_8bit_lynEGFP.tif; 7E8CA9482F_8bit_mKate2rab11.tif"	"./7E8CA9482F/7E8CA9482F_8bit_lynEGFP.tif; ./7E8CA9482F/7E8CA9482F_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
97E18B10B3	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"97E18B10B3_8bit_lynEGFP.tif; 97E18B10B3_8bit_mKate2rab11.tif"	"./97E18B10B3/97E18B10B3_8bit_lynEGFP.tif; ./97E18B10B3/97E18B10B3_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
A243257E0D	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"A243257E0D_8bit_lynEGFP.tif; A243257E0D_8bit_mKate2rab11.tif"	"./A243257E0D/A243257E0D_8bit_lynEGFP.tif; ./A243257E0D/A243257E0D_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
A9213445AE	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"A9213445AE_8bit_lynEGFP.tif; A9213445AE_8bit_mKate2rab11.tif"	"./A9213445AE/A9213445AE_8bit_lynEGFP.tif; ./A9213445AE/A9213445AE_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
B6474DAA3E	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"B6474DAA3E_8bit_lynEGFP.tif; B6474DAA3E_8bit_mKate2rab11.tif"	"./B6474DAA3E/B6474DAA3E_8bit_lynEGFP.tif; ./B6474DAA3E/B6474DAA3E_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
DAA0F8D3A9	Danio rerio	NCBITaxon		primary posterior lateral line primordium	ZFA		growth protocol	image acquisition and feature extraction protocol	membranes_recendo	"cldnB:lyn-EGFP; Act2b:mKate2-Rab11a"	"10.1016/j.devcel.2006.02.019; study publication"	membranes_recendo	"DAA0F8D3A9_8bit_lynEGFP.tif; DAA0F8D3A9_8bit_mKate2rab11.tif"	"./DAA0F8D3A9/DAA0F8D3A9_8bit_lynEGFP.tif; ./DAA0F8D3A9/DAA0F8D3A9_8bit_mKate2rab11.tif"	"raw; raw"	"lynEGFP,cell membranes; mKate2rab11,recycling endosomes"	data analysis protocol	idr0079-experimentA-processed.txt
